ID,RunningName,Version,Age,Gender,SessionGroup,Condition,TrialIndex,IsPractice,Domain,PromptId,Prompt,Action,Time,ArticleSlug,ArticleTitle,FromArticleSlug,ArticleWordCount,NavigationType,SearchQuery,AnswerText,AnswerLength,FinalAnswerText,FinalAnswerLength,PastedText,PastedTextLength,Rating,InterestRating,Trigger
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:17:45.596Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.",232,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:17:47.828Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.

",234,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:17:56.851Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.

They also eat their own feces",263,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:17:59.827Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.

They also eat their own feces.",264,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:18:18.092Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal

They also eat their own feces.",290,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:18:23.587Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces.",291,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot_cursor_leave,2026-04-14T13:18:26.662Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces.",291,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,link_click,2026-04-14T13:18:27.074Z,Aquatic_plants,,Capybara,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,article_open,2026-04-14T13:18:30.751Z,Aquatic_plants,Aquatic plant,,6440,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,back_navigation,2026-04-14T13:18:33.898Z,Capybara,,Aquatic_plants,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,article_open,2026-04-14T13:18:34.082Z,Capybara,Capybara,,4650,back,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot_cursor_leave,2026-04-14T13:19:11.469Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces.",291,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:19:27.548Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time, in the same way somebody .  Their eating is seasonal.

They also eat their own feces.",318,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:19:34.261Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces.",291,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot_cursor_leave,2026-04-14T13:20:37.612Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces.",291,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:21:06.147Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.",315,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:21:27.843Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

They also regurgitate their food, ",351,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot_cursor_leave,2026-04-14T13:21:28.859Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

They also regurgitate their food, ",351,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,search,2026-04-14T13:21:31.141Z,,,,,,mat,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,search,2026-04-14T13:21:32.296Z,,,,,,masticate,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,search,2026-04-14T13:21:33.233Z,,,,,,masticate,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:21:45.572Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

They also regurgitate their food, ",351,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:22:13.052Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

They also regurgitate their food, chewing it a second time, to extract more nutrition from ",408,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:22:19.683Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

They also regurgitate their food, chewing it a second time, to extract more nutrition from the plants.",419,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:22:50.779Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

As part of their diet, they also regurgitate their food, chewing it a second time, to extract more nutrition from the plants.",442,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot_cursor_leave,2026-04-14T13:22:53.261Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

As part of their diet, they also regurgitate their food, chewing it a second time, to extract more nutrition from the plants.",442,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,answer_snapshot,2026-04-14T13:22:54.530Z,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

As part of their diet, they also regurgitate their food, chewing it a second time, to extract more nutrition from the plants.",442,,,,,,,submit
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,0,1,practice,practice-capybaras,What do Capybaras eat?,task_end,2026-04-14T13:22:54.531Z,,,,,,,,,"Capybaras herbivores, meaning they're plant eaters.  From Wikipedia, they feed mainly on grasses and aquatic plants, as well as fruit and tree bark. When feeding, they seem to be selective, focusing on one type of species at a time.  Their eating is seasonal.

They also eat their own feces to help their gut flora.

As part of their diet, they also regurgitate their food, chewing it a second time, to extract more nutrition from the plants.",442,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,familiarity_rating,2026-04-14T13:23:12.962Z,,,,,,,,,,,,,1,3,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,task_start,2026-04-14T13:23:13.098Z,,,,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,search,2026-04-14T13:23:21.941Z,,,,,,ancient ,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,search,2026-04-14T13:23:22.528Z,,,,,,ancient art,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:23:26.068Z,Ancient_art,Ancient art,,9179,search,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:23:56.035Z,History_of_art,,Ancient_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:23:59.706Z,History_of_art,History of art,,32283,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:24:06.370Z,Contemporary_art,,History_of_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:07.779Z,Contemporary_art,Contemporary art,,4804,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,search,2026-04-14T13:24:19.146Z,,,,,,influence ,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,search,2026-04-14T13:24:21.993Z,,,,,,influence of ancient art,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:24:37.915Z,Conceptual_art,,Contemporary_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:39.304Z,Conceptual_art,Conceptual art,,8350,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,back_navigation,2026-04-14T13:24:45.811Z,Contemporary_art,,Conceptual_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:46.037Z,Contemporary_art,Contemporary art,,4804,back,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:24:48.266Z,Ancient_art,,Contemporary_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:48.493Z,Ancient_art,Ancient art,,9179,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:24:49.843Z,History_of_art,,Ancient_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:50.142Z,History_of_art,History of art,,32283,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:24:51.106Z,Ancient_art,,History_of_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:24:51.323Z,Ancient_art,Ancient art,,9179,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot,2026-04-14T13:25:28.820Z,,,,,,,,0,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,search,2026-04-14T13:26:16.014Z,,,,,,contemporary society,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:26:18.614Z,Contemporary_art,Contemporary art,,4804,search,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot,2026-04-14T13:26:49.269Z,,,,,,,One of the most direct ways ancient works of art play a ,56,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot,2026-04-14T13:26:59.917Z,,,,,,,One of the most direct ways ancient works of art play a role in contemporary society is through its influence on ,113,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot,2026-04-14T13:27:06.437Z,,,,,,,One of the most direct ways ancient works of art play a role in contemporary society is through its influence on current art styles.,132,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot,2026-04-14T13:27:21.374Z,,,,,,,One of the most direct ways ancient works of art play a role in contemporary society is through its influence on current art styles and themes.,143,,,,,,,debounce
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot_cursor_leave,2026-04-14T13:27:24.438Z,,,,,,,One of the most direct ways ancient works of art play a role in contemporary society is through its influence on current art styles and themes.,143,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:27:24.595Z,Classical_Realism,,Contemporary_art,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:27:26.109Z,Classical_Realism,Classical Realism,,2620,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,link_click,2026-04-14T13:27:32.403Z,Neoclassicism,,Classical_Realism,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:27:34.392Z,Neoclassicism,Neoclassicism,,16842,link_click,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,answer_snapshot_cursor_leave,2026-04-14T13:27:38.158Z,,,,,,,"One of the most direct ways ancient works of art play a role in contemporary society is through its influence on current art styles and themes.

For example, ",158,,,,,,,cursor_leave
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,back_navigation,2026-04-14T13:27:38.260Z,Classical_Realism,,Neoclassicism,,,,,,,,,,,,
1,Wikipedia_Exp_14.04,Wikipedia_Exp_13.04,49,Male,sg_1776172371177_3voub3,diffuse,1,,art_history,high-art-history,How do ancient works of art play a role in contemporary society?,article_open,2026-04-14T13:27:38.437Z,Classical_Realism,Classical Realism,,2620,back,,,,,,,,,,
